label,message
ham,e eirikur hallgrimsson eh mad scientist com writes e gary s news service at URL has an article on internet e saturation let me ask you if you were on a rock in the e middle of the atlantic mostly in the dark for half the year e wouldn t you like a bit of internet distraction they ve e already done the obvious and fiber ringed the island there s lots of similar places saskatchewan for example once shared with iceland the distinction of most telephone connections per capita and for a long time sh
ham,on monday august NUMBER NUMBER at NUMBER NUMBER am tom wrote post mg in the NUMBER s there were the colums by a k dewdney that i dug a bunch put into a book called turing omnibus and then there is of course all the goodens put out by dougy hoffstadler a k dewdney was the name i was looking for and the column was computer recreations turns out he s still in ontario and even has some homemade sci fi online URL vat man programming roger the homunculids alphie omega ross
ham,on NUMBER aug NUMBER daniel quinlan wrote dan kohn dan dankohn com writes daniel it s easy enough for you to change the habeas scores yourself on your installation if habeas fails to live up to its promise to only license the warrant mark to non spammers and to place all violators on the hil then i have no doubt that justin and craig will quickly remove us from the next release but you re trying to kill habeas before it has a chance to show any promise i think i ve worked on sa enough to underst
ham,is there a way to look for a particular file or directory in NUMBER s of zip files something like zgrep but for the filename instead of a word thanks justin irish linux users group ilug URL URL for un subscription information list maintainer listmaster URL
ham,begin pgp signed message justin maccarthy wrote is there a way to look for a particular file or directory in NUMBER s of zip files something like zgrep but for the filename instead of a word thanks justin probably there are more elegant solutions but if your zips are in one directory you can do something like for i in zip do if unzip v i grep q fileyouwant then echo i fi done cheers waider waider URL yes it is very personal of me begin pgp signature version gnupg vNUMBER NUMBER NUMBER gnu linux
ham,john p looney stated the following on thu aug NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER i m not sure what exactly is wrong with this but i can t get a redhat NUMBER NUMBER box to use ttysNUMBER as a console the relevant bits of boot grub grub conf are serial unit NUMBER speed NUMBER terminal timeout NUMBER console serial title linux root hdNUMBER NUMBER kernel boot bzimage ro root dev mdNUMBER console ttysNUMBER NUMBERnNUMBER that NUMBER is unneeded and is probably whats upsetting your kern
ham,not true on the choice part after three weeks of me telling eircom that i did not in fact need nor want their NUMBER worth of router and firewall nor their onsite survey for the uncapped service i actually managed to get a NUMBER port modem after asking for a NUMBER port modem instead of ye olde hardware router firewall and eircom onsite i would have argued for the NUMBER port modem which i had asked for but a director wanted the dsl up and fast still it only took me three weeks to get almost w
ham,URL first of a very short series gerry _______________________________________________ crackmice mailing list crackmice URL URL
ham,gordon rutter gordon URL join the fortean book reviews list at forteanbookreviews subscribe URL pre the latest potential pictures of nessie underwater are at URL yahoo groups sponsor NUMBER dvds free s p join now URL to unsubscribe from this group send an email to forteana unsubscribe URL your use of yahoo groups is subject to URL
ham,all is it just me or has there been a massive increase in the amount of email being falsely bounced around the place i ve already received email from a number of people i don t know asking why i am sending them email these can be explained by servers from russia and elsewhere coupled with the false emails i received myself it s really starting to annoy me am i the only one seeing an increase in recent weeks martin martin whelan dÃ©ise design URL tel NUMBER NUMBER our core product dÃ©iseditor all
ham,i am wondering whether there s a way that i can use sitescooper and or plucker or some other free utility to convert word documents into something a bit more palmos friendly i don t have a windows machine so it becomes problematic to convert them i know that if this were not the case in word i could save them as some other more friendly format tcl NUMBER sept NUMBER NUMBER vancouver bc URL larry w virden mailto lvirden cas org url URL even if explicitly stated to the contrary nothing in this pos
ham,good day on thu aug NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER larry w virden wrote i am wondering whether there s a way that i can use sitescooper and or plucker or some other free utility to convert word documents into something a bit more palmos friendly you could try antiword URL it s consoled based and converts word NUMBER docs to text and some images to postscript and png you could also try openoffice and or abiword if you have x installed i don t have a windows machine so it becomes p
ham,use perl daily headline mailer installing perl NUMBER NUMBER NUMBER on mac os x NUMBER NUMBER posted by pudge on thursday august NUMBER NUMBER NUMBER releases URL copyright NUMBER NUMBER pudge all rights reserved you have received this message because you subscribed to it on use perl to stop receiving this and other messages from use perl or to add more messages or change your preferences please go to your user page URL you can log in and change your preferences from there
ham,on thu NUMBER NUMBER NUMBER at NUMBER NUMBER barry dexter a gonzaga wrote on thu aug NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER larry w virden wrote i am wondering whether there s a way that i can use sitescooper and or plucker or some other free utility to convert word documents into something a bit more palmos friendly you could try antiword URL it s consoled based and converts word NUMBER docs to text and some images to postscript and png also there s catdoc and wv for word text conversio
ham,i m using simple dns from jhsoft we support only a few web sites and i d like to swap secondary services with someone in a similar position we have a static ip dsl line and a NUMBER NUMBER set of web sql mail and now a dns server as i said we are hosting about NUMBER web sites web and dns traffic is almost nothing everything is on lightly loaded apc battery backups so we are very seldom down i d like to swap with someone also using simple dns to take advantage of the trusted zone file transfer o
ham,bob we are a commercial company who host around NUMBER web sites on each of it servers we can t swap with you because we need someone in a similar position thank you javier el viernes NUMBER agosto NUMBER a las NUMBER NUMBER am bob musser escribiÃ³ i m using simple dns from jhsoft we support only a few web sites and i d like to swap secondary services with someone in a similar position we have a static ip dsl line and a NUMBER NUMBER set of web sql mail and now a dns server as i said we are host
ham,_ _ _____ _ __ the weekly high tech sarcastic update for the uk _ _ _ __ __NUMBER NUMBER NUMBER_ o join mail an empty message to _ _ o ntknow subscribe URL _ v v o website archive lives at _ _ _ _ _ _ _ ___ _ _ o URL a case in point is web designer matt jones the man responsible for how bbc news online looked when it launched since then he has invented warchalking which he recently described as a curse URL but you cannot turn against me i created you hard news stiffening sinews more hot summer
